,addr_area,addr_city,addr_county,addr_province,address,address_hashid,avatar,bonus,company_hashid,company_id,company_url_hash,created,creator,creator_name,deadline_end,deadline_start,deleted,deletor,edu_level,exp_level,finished_date,full_name,fund,hashid,id,industry,job_category,latitude,logo,longitude,pay_range_from,pay_range_to,remain_bonus,scale,seq,short_name,skills,source,source_id,status,street,street_number,summary,summary_short,title,updated,updator,url_hash,website,work_type
54,,杭州,,浙江,江虹路 611 号上峰电商产业园3号楼3楼,fc7fbe0489564a3603855070adba58d9,public://avatar/2017/12-23/125749690964931335.png,0,fd21ccfbd1dd5c651f2adc016e2b05e4,12174,8953903f75,1512720728,99,耿娟,,,0,0,本科,3-5年,,观澜网络（杭州）有限公司,C轮,30e83843ef582a63371b9c2602142af9,6472,移动互联网,设计#视觉设计#视觉设计师,30.188041,https://api.neituixiaowangzi.com/files/company/2017/12-25/103425031785461512.png,120.201179,9,15,0,500-2000人,,丁香园,,,,开放,江虹路611号上峰电商产业园,3号楼3楼,"1、负责丁香园运营日常设计工作，包括活动专题页面（PC、移动）、H5、信息可视化、线下物料等相关视觉设计； 2、负责线上线下推广素材及会议宣传活动物料的设计与制作（微信推广、易拉宝等）；3、负责运营活动整体设计规划，产品的视觉和交互方案，保证产品的可用性、易用性；4、参与活动、专题、推广的策划与定制，根据要求完成设计风格定位及创意；5、负责优化项目流程和设计过程，并建立设计规范，以保持设计执行高品质、高可靠性和高安全性标准；6、参与用户体验计划，通过研究医生群体特质、分析活动数据，改进视觉设计；7、负责带教，提升视觉设计师专业能力。

任职条件：
1、有良好的视觉把握能力，能熟练地操作各类设计软件，如photoshop、AI等；2、4年以上相关设计经验，本科及以上学历，有互联网设计从业经验或者广告公司相关经验者优先；
3、较强的创意、组织、策划能力，良好的文字表达能力，思维敏捷；
4、诚实正直，有责任感 ，具备良好的合作态度和团队精神，富有工作激情，有丰富的设计理论知识和对流行趋势敏锐的洞察力，能给团队分享设计经验；
5、有手绘与插画能力，动效制作能力者优先；
6、投递简历时请附带个人作品或链接。",,高级运营视觉设计师,1513679889,1266,028598de19,http://www.dxy.cn/,
55,,杭州,,浙江,江虹路 611 号上峰电商产业园3号楼3楼,3dd0436aaf2d18d1ac52bc3362418f9b,public://avatar/2017/12-23/125749690964931335.png,0,fd21ccfbd1dd5c651f2adc016e2b05e4,12174,8953903f75,1512720730,99,耿娟,,,0,0,本科,1-3年,,观澜网络（杭州）有限公司,C轮,37b606ec131ee01e4f9d6327d4a44c94,6498,移动互联网,设计#交互设计#交互设计师,30.188041,https://api.neituixiaowangzi.com/files/company/2017/12-25/103425031785461512.png,120.201179,10,20,0,500-2000人,,丁香园,,,,开放,江虹路611号上峰电商产业园,3号楼3楼,"职位描述： 
1、负责丁香云管家产品交互设计、界面设计与视觉优化； 
2、参与产品需求讨论和创意过程，提供视觉及交互设计建议； 
3、熟知产品与用户，理解并独立完成移动产品需求，并且能够持续扩展及优化； 
4、关注所负责产品的设计动向，为产品提供专业的设计意见。 

任职条件： 
1、本科及以上学历，1年以上移动产品 UI 设计经验，对 UI 设计去是又灵敏的触觉和领悟能力； 
2、熟悉iOS/Android/小程序等各大平台的设计规范，关注用户体验设计； 
3、熟练使用 Sketch、PS 等设计软件，有深厚的美术功底； 
4、具有理性思考能力，能基于数据分析和用户洞察来设计产品； 
5、具备良好的合作态度及团队精神，富有工作热情和创造力。 

优先条件： 
1、心理学、工业设计、人机交互、视觉传达相关专业者优先； 
2、有业余时间独立完成的作品，并发布在个人 Dribbble 主页者优先； 
【注意】简历中请务必附带作品集或个人作品主页！！！ ",,交互设计师（技术产品部）,1513679889,1266,6484f385e2,http://www.dxy.cn/,
56,,武汉,东西湖区,湖北,东西湖区 东湖新技术开发区关山大道保利国际中心,,public://avatar/2017/12-23/123348465471552387.png,0,16fb6a6c36699a6b0c56b6c8f6471d19,0,29c247cb9b,1513598203,3669,侯明明,,,0,0,本科,1-3年,,北京优帆科技有限公司,D轮及以上,96e5700fb9c32009b7f544693c29082d,7553,数据服务,设计#视觉设计#UI设计师,30.492912,https://api.neituixiaowangzi.com/files/company/2017/10-30/012231888621276257.png,114.402795,8,16,0,150-500人,,青云,,,,开放,东湖新技术开发区关山大道保利国际中心,,"工作职责
1、负责青云产品的整体设计工作，包括 Web & App 产品
2、在产品设计前期与前后端工程师沟通，理解产品目标及意义
3、负责产品的 UI 及部分视觉设计，输出高质量的设计4、负责产品的交互设计。
4、发散思维，分析竞品或从其他产品设计中获取灵感，为产品注入更合适、有效的交互、UI 展示及落地的解决方案

5、负责日常的产品更新及维护，不断提升产品的用户体验

职位要求
1、视觉或其他设计相关专业，热爱互联网产品和设计，宽阔的设计视野
2、2年以上 Web/App UI 或产品设计经验，对交互有较深的认识和研究
3、优秀的设计思维和表现，合理把控细节和全局，较强的逻辑思维及分析能力
4、良好的沟通和表达能力，较强的团队协作能力和自驱力

加分项：
1、有完整、成熟的产品设计经验
2、熟悉 HTML、CSS 等 Web 专业知识，了解云计算行业及产品功能",,UI 设计师 ,1513679874,0,158eb685e4,http://www.qingcloud.com,
57,,厦门,思明区,福建,思明区思明区 不在书店 华新路13号,,public://avatar/2017/12-23/123357752631145717.png,0,bee793bf8a281e3c0f59bf1bd12d0900,0,d220f6736e,1513592288,3855,Kevin Cao,,,0,0,专科,1-3年,,厦门不在文化传播有限公司,未融资,7eae566dd31acee293426fd590b1993d,7534,文化娱乐,设计#视觉设计#UI设计师,24.459307,https://api.neituixiaowangzi.com/files/company/2017/10-28/083931748254590942.png,118.087021,6,12,0,15-50人,,不在书店,,,,开放,思明区思明区华新路13号,,"任职要求:
3年以上互联网产品设计经验。
能够独立处理设计项目，包括发现用户需求和分析其他竞品的视觉(UI)设计。
精通Photoshop或Sketch等设计工具。
精通iOS和Android用户界面设计指南。
对用户体验设计具备强烈的敏感度和专业度。
具备摄影、动画等多种设计能力是加分项。
在Dribbble、Behance或站酷等设计站有作品集是加分项。

岗位职责:
负责设计儿童书院线上产品。
建立公司设计标准库。",,UI设计师,1513679873,0,fa623f468d,http://buzaishudian.com,
58,,北京,海淀区,北京,海淀区天信亮酒店二层,,public://avatar/2017/12-23/123310341973654540.png,0,5459591459b5d206feae67f785ebad0e,0,b303ec2814,1513236443,3143,肖焱,,,0,0,本科,5-10年,,北京火币天下网络技术有限公司,A轮,4a41e5ec21e2beeb4a576fdb14e75ad6,7035,移动互联网,设计#视觉设计#视觉设计师,40.054362,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852306669238233.jpg,116.316550,15,30,0,150-500人,,火币网,,,,开放,海淀区天信亮酒店二层,,"岗位职责：
1、负责公司产品banner、海报、H5、专题、闪屏等线上线下平面视觉设计与调性把控；
2、负责公司及产品品牌创意设计、形象塑造、品牌VI修正、迭代升级及推广展示；
3、根据运营推广策略进行市场渠道活动的宣传品设计，包括海报、易拉宝、宣传册等；
4、参与产品运营的创意构思，提供专业的设计建议和可执行方案

任职要求：
1、从事相关设计工作5年以上，美术及设计专业本科以上学历，具有良好的审美素养及较强的创意构思能力，有激情、有创意；
2、有新颖的平面视觉设计理念，较强的设计表现力，善于捕捉国内外设计趋势；
3、精通Photoshop、Illustartor、C4D等流行设计工具，有手绘能力者优先；
4、具备良好合作态度及团队精神、较强的沟通能力，并富有工作激情、创造力和责任感，能承受一定强度的工作压力；
5、成熟互联网品牌、视觉设计工作经验，有4A工作背景者优先。",,资深视觉设计师 ,1513679861,0,e44279ec86,http://www.huobi.com,
59,,深圳,南山区,广东,南山区康佳研发大厦21楼B区,027d1d77011a93c86b617c7a636ee162,,0,a25e859cf4b6d551c9988049cf35156a,35847,ab922e7ee1,1511867340,1601,一木,,,0,0,本科,3-5年,,心灵失重（北京）科技有限公司,A轮,4be57c8dd17401090cf731381130493a,637,移动互联网,设计#视觉设计#视觉设计师,22.539519,https://api.neituixiaowangzi.com/files/company/2017/10-30/012254219428735460.png,113.956948,10,20,0,50-150人,,糗事百科,,,,开放,南山区康佳研发大厦,21楼B区,"岗位职责：
.在充分理解产品设计目标的基础上，完成产品视觉方案；
.为产品设定符合产品气质的美术风格。

任职要求：
.非常优秀的视觉设计能力，且具有互联网思维；
.三年以上知名互联网公司UI设计师经验，拥有手绘功底；
.熟练使用Photoshop、Illustrator等设计软件；
.善于创新，对自己的设计产出有严格的质量把控；
.良好的沟通能力，具备良好的团队协作能力；
.具备一定的设计理论基础，能够清晰地表达自己设计理念和意图；
.关注业内设计动态和互联网产品趋势。

加分项：
.最好有影视、综艺节目的特效、动画设计经验
.扎实的平面设计基础，对于除UI设计之外的平面设计也有涉猎；
.活跃于各种设计社区（dribbble、behance、站酷、ui.cn 等）；
.有独到的产品设计理念，形成了一定的自我设计风格",,视觉设计师,1513679849,0,d013061ddf,http://www.qiushibaike.com,
60,,上海,杨浦区,上海,杨浦区隆昌路619号城市概念创意园区,164852df079b015a9a8f1e2de80e6ef2,,0,9c63b39b87c98d99922c35dabd506578,30073,938b33de4c,1513320038,2179,若御风,,,0,0,本科,应届生,,上海优刻得信息科技有限公司,D轮及以上,7ef4fbd8ce143b83de604d621eaf7aa7,7405,数据服务,设计#交互设计#交互设计师,31.27622,https://api.neituixiaowangzi.com/files/company/2017/10-28/081204024161170781.jpg,121.54198,8,15,0,500-2000人,,UCloud,,,,开放,隆昌路619号城市概念创意园区,,"岗位职责：
视觉设计师：负责公司各产品UI及线上、线下宣传物料的设计工作，负责完善视觉设计流程，实现用户体验的一致性。
交互设计师：同产品经理、UI设计师和前后端工程师紧密合作，负责桌面和移动端的产品交互设计；进行用户访谈和调研，完成架构、流程设计，提出最佳交互设计及操作方案，并实现；

任职要求：
1、2018年本科及以上学历，艺术设计、工业设计、计算机科学、心理学专业优先
2、对用交互设计、用户体验、用户研究等方面的知识感兴趣
3、了解云计算或互联网相关知识者优先",,2018届校招-视觉/交互设计师,1513674874,1266,318a6ea126,http://www.ucloud.cn,
61,,北京,海淀区,北京,海淀区天信亮酒店二层,,public://avatar/2017/12-23/123310341973654540.png,0,5459591459b5d206feae67f785ebad0e,0,b303ec2814,1513235805,3143,肖焱,,,0,0,本科,3-5年,,北京火币天下网络技术有限公司,A轮,5d4da921c5b558f703ea27ecee5d6a75,7025,移动互联网,设计#视觉设计#UI设计师,40.05468,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852306669238233.jpg,116.31712,10,20,0,150-500人,,火币网,,,,开放,天信亮酒店二层,,"职位描述：
工作职责
1、负责金融类产品的视觉设计工作，提供全局的设计方案；
2、参与产品讨论、交互设计，推动技术还原界面设计，检查并修正设计问题，对最终效果负责；
3、参与并制定设计原则和规范，达成统一的产品视觉风格；

岗位要求
1、设计相关专业毕业；熟练使用相关设计工具；
2、丰富的网页及移动端产品的视觉设计经验，有成功的市场案例者优先考虑；
3、对UI设计趋势有灵敏触觉和领悟能力；
4、熟悉相关交互设计及用户研究方法和工作流程，能够独立支持产品的设计工作；
5、关注细节，追求极致体验；
6、具备良好合作态度及团队精神，富有工作激情. 创造力和责任感，

重点：简历需要附带作品",,高级UI设计师 ,1513674867,0,1644d79ae8,http://www.huobi.com,
62,,青岛,市南区,山东,市南区青岛国际动漫游戏产业园E座204,,public://avatar/2017/12-23/123244408798809089.png,0,e8ed08df3cccf1fcf115a6c4e6a769fd,0,6fb015a243,1513050736,2939,沙小皮,,,0,0,本科,不限,,青岛视觉志文化传媒有限公司,不需要融资,827b8b130c41c0fe1775bfbd2e9a937c,6823,移动互联网,设计#视觉设计#原画师,36.089,https://api.neituixiaowangzi.com/files/company/2017/11-30/104128168212973850.jpeg,120.41643,7,14,0,50-150人,,视觉志,,,,开放,青岛国际动漫游戏产业园E座204,,"职位描述
根据文案脚本和统一风格，进行条漫创作，并具备形象设计优化，头像、壁纸、表情等创作能力。

岗位要求：
1、熟练使用手绘板，精通PS，SAI等软件；
2、擅长蠢萌圆和温暖小清新风格，并具备创造力；
3、有丰富的想象力和画面表现力，色彩感好。
（请随简历提交相关作品）",,条漫画师,1513674865,0,01003cbbfe,,
63,,上海,浦东新区,上海,浦东新区张江碧波路690号张江微电子港7号楼302,,,0,01cdddb615b78822494cb3a5258fc47b,0,df2e9c8d15,1511438937,2137,张莉,,,0,0,本科,5-10年,,上海领健信息技术有限公司,B轮,ad1c6f81cd0b02cc3340043f6fd818e1,433,移动互联网,设计#高端设计职位#视觉设计总监,31.19983,https://api.neituixiaowangzi.com/files/company/2017/10-28/083059372515532349.png,121.58353,25,30,0,150-500人,,领健信息,,,,开放,张江碧波路690号张江微电子港7号楼302,,"岗位职责
1、研究所有公司产品，定义不同类别产品的交互设计规范，并推动规范在整个团队执行；
2、理解产品的战略意义，分析商业需求和技术可行性，在有限的项目资源内进行设计决策，给出正確的解决方案；
3、关注移动互联网行业发展，对业务和行业敏感，对核心产品和业务产出具有前瞻性的体验提案；
4、注重用户反馈，产品数据，设计趋势与发展，具备完整的设计思考体系，整理并挖掘更全面的用户特征及产品需求，能够运用科学合理的设计策略帮助产品建立良好的交互体验，并持续进行产品优化迭代；
5、进行数据分析和可用性测试，评估产品上线后的效果，并提出用户体验改善计划；
6、分享设计经验，沉淀设计方法，总结设计思想，与团队共成长。


任职要求
1、本科及以上学历，工业设计、计算机、心理学、体验设计等相关专业；
2、5年以上平台软件或移动客户端 UX/UI 经验，有成功的作品，有医疗相关行业经验为佳；
3、对医疗互联网产品有深入体验经验和理解、见解的优先考虑； 
4、对产品有整体规划和梳理产品信息架构的能力，善于梳理各种因素之间的关系；
5、熟悉研究方法论，熟悉一般研究步骤，了解各种研究方法，有一定的统计和数据分析基础；
6、责任心强，具有良好的沟通能力和推进团队目标的能力。",,设计总监,1513674862,0,c13fb88143,http://www.linkedcare.cn,
64,,上海,浦东新区,上海,浦东新区张江碧波路690号张江微电子港7号楼302,,,0,01cdddb615b78822494cb3a5258fc47b,0,df2e9c8d15,1511439070,2137,张莉,,,0,0,本科,3-5年,,上海领健信息技术有限公司,B轮,5f00e44ecb80a428e00e3fb4ca1bedec,434,移动互联网,设计#用户研究#UX设计师,31.19983,https://api.neituixiaowangzi.com/files/company/2017/10-28/083059372515532349.png,121.58353,15,22,0,150-500人,,领健信息,,,,开放,张江碧波路690号张江微电子港7号楼302,,"岗位职责
1、参与业务分析并理解用户需求，准确理解产品需求及设计；
2、参与整个产品周期体验设计，构建产品交互/视觉识别体系，完善设计规范；
3、负责产品用户体验相关的活动，包括产品业务分析、交互工作流分析，以及界面交互需求和可用性分析；
4、协同产品经理、软件工程师一起设计新的产品用户界面和工作流模型，并组织相关人员一起评估；
5、负责产品设计规划、产品界面原型及交互流程，并结合用户研究进行原有界面及流程的优化；
6、组织梳理交互设计规范并负责维护和实施，参与创新产品的策划及设计。

任职条件
1、本科及以上学历，美术、设计相关专业；
2、有3年以上复杂产品交互设计工作经验，精通Photoshop、Illustrator等设计软件；
3、有良好的创意思维和理解能力，执行力强，能时刻关注产品整体风格并适配产品需求；
4、热爱生活，喜欢并熟悉企业服务及互联网产品，对产品易用性和交互设计敏感；
5、对交互设计有较为深刻的理解，能理解易用性和交互设计在产品各个阶段的职责有深刻的理解，并有丰富的实际设计经验；
6、 良好的沟通与协调的能力，良好的合作态度及团队精神。",,资深UXD设计师,1513674862,0,1181158742,http://www.linkedcare.cn,
65,,杭州,,浙江,江虹路 611 号上峰电商产业园3号楼3楼,48769f391ecdd406bd9b2dc738b0bf5b,public://avatar/2017/12-23/125749690964931335.png,0,fd21ccfbd1dd5c651f2adc016e2b05e4,12174,8953903f75,1512720715,99,耿娟,,,0,0,本科,1-3年,,观澜网络（杭州）有限公司,C轮,21b6f14285120bc2ce8931c85f25baa1,6292,移动互联网,设计#视觉设计#视觉设计师,30.18808,https://api.neituixiaowangzi.com/files/company/2017/12-25/103425031785461512.png,120.19961,2,4,0,500-2000人,,丁香园,,,,开放,江虹路 611 号上峰电商产业园3号楼3楼,,"职位描述：
1、负责PC、移动端广告创意，活动专题设计等；
2、负责宣传物料、印刷品设计等。

任职条件：
1、艺术、设计专业背景，热衷于平面设计、网页设计、艺术设计，学习能力强；
2、善于协作与沟通，具备良好的团队合作精神；
3、2018年毕业生，每周实习时间不少于3天。",,视觉设计实习生,1513674413,1266,9973d379b9,http://www.dxy.cn/,
66,,北京,朝阳区,北京,朝阳区朝来科技园16号楼6-7层,,public://avatar/2017/12-23/123348465471552387.png,0,16fb6a6c36699a6b0c56b6c8f6471d19,0,29c247cb9b,1513599155,3669,侯明明,,,0,0,本科,1-3年,,北京优帆科技有限公司,D轮及以上,1024daf5042ed89214c98210bc6898e6,7565,数据服务,设计#视觉设计#UI设计师,40.0184,https://api.neituixiaowangzi.com/files/company/2017/10-30/012231888621276257.png,116.47321,10,20,0,150-500人,,青云,,,,开放,朝来科技园16号楼6-7层,,"职位描述：
不管你是 UI 设计师，视觉设计师还是交互设计师，我们的产品设计师需要参与整个产品设计的各个环节，沟通、思考、分析，给出有效的解决方案，为最终的产品负责。

工作职责
1、负责青云产品的整体设计工作，包括 Web & App 产品
2、在产品设计前期与前后端工程师沟通，理解产品目标及意义
3、负责产品的 UI 及部分视觉设计，输出高质量的设计
4、负责产品的交互设计。发散思维，分析竞品或从其他产品设计中获取灵感，为产品注入更合适、有效的交互、UI 展示及落地的解决方案
5、负责日常的产品更新及维护，不断提升产品的用户体验

职位要求
1、视觉或其他设计相关专业，热爱互联网产品和设计，宽阔的设计视野
2、2年以上 Web/App UI 或产品设计经验，对交互有较深的认识和研究
3、优秀的设计思维和表现，合理把控细节和全局，较强的逻辑思维及分析能力
4、良好的沟通和表达能力，较强的团队协作能力和自驱力

加分项：
1、有完整、成熟的产品设计经验
2、熟悉 HTML、CSS 等 Web 专业知识，了解云计算行业及产品功能",,UI 设计师 ,1513674346,0,76907b6639,http://www.qingcloud.com,
67,,深圳,南山区,广东,南山区科兴科学园A4单元,80a4bc4436ee20890313eb449fe8e77d,,0,5672bd2b3d1f7f64149e66852f515fec,33679,6c4b9ab84a,1511174860,1907,jingwen,,,0,0,本科,不限,,深圳市元诺科技有限公司,A轮,b33f84d3e7dd8cfda83f44a284b04e3e,355,移动互联网,设计#视觉设计#平面设计师,22.5483,https://api.neituixiaowangzi.com/files/company/2017/10-28/081301326691491402.png,113.94444,5,8,0,15-50人,,元诺科技,,,,开放,科兴科学园A4单元,,"工作内容:
1/ 负责项目平面设计方向视觉设计，包括运营专题、广告视觉、素材设计；
2/ 负责公司整体品牌形象的设计展现，负责企业文化建设相关视觉表现；
3/ 配合市场，完成公司各平台营销策划活动、品牌推广广告投放等创意设计。

职位要求：
1/ 对设计有自己独特的审美理念和表现力、艺术感知力，具备良好的色彩把握及整体构成运用能力，富有良好的创意灵感和创新能力；能根据项目需求进行各风格商业设计，美术类、设计类专业优先考虑；
2/ 对需求及文案有较强理解力，善于沟通、活泼主动，具备良好合作的态度及团队精神，对设计工作有热情、有责任心；
3/ 精通 PS、AI 等平面设计软件，了解 Flash、AE 等动画设计软件；
4/ 一年以上平面设计相关工作经验，应聘需提供近期设计作品集到邮箱",,平面设计,1513674311,1907,19ec3def49,,
68,,广州,天河区,广东,天河区御发商务中心2楼,2d384ee349f891eb1915090cb8a6fae3,public://avatar/2017/12-23/123310399763550539.png,0,c3c7d6949e1978d4cf80ceb8dcb7cc69,43637,652ad0a848,1513236224,3145,高旭,,,0,0,不限,3-5年,,上海益玩网络科技有限公司广州分公司,B轮,d4d95d987796ed5c301eccde906231f1,7030,游戏,设计#视觉设计#广告设计师,23.1191,https://api.neituixiaowangzi.com/files/company/2017/10-28/083822693503541670.jpg,113.37394,10,15,0,150-500人,,益玩游戏,,,,开放,御发商务中心,2楼,"职责：
1.根据投放计划和需求，构思创意并设计广告图片。

2.通过图片设计质量和创意，压制成本及提高用户质量。


工作要求：
1.大专以上学历，精通photoshop等设计软件。

2.熟悉移动端主流广告平台的设计规范，对游戏用户有一定见解。

3.较强的创新能力，优秀的团队协作能力。

4.有至少一年以上的游戏广告设计经验者。
",,资深广告设计师,1513236224,0,57a9d9e63f,http://www.ewan.cn,
69,,广州,天河区,广东,天河区御发商务中心2楼,2d384ee349f891eb1915090cb8a6fae3,public://avatar/2017/12-23/123310399763550539.png,0,c3c7d6949e1978d4cf80ceb8dcb7cc69,43637,652ad0a848,1513235922,3145,高旭,,,0,0,不限,1-3年,,上海益玩网络科技有限公司广州分公司,B轮,8051344330b683f25f5735a31b5e19f7,7027,游戏,设计#视觉设计#广告设计师,23.1191,https://api.neituixiaowangzi.com/files/company/2017/10-28/083822693503541670.jpg,113.37394,7,10,0,150-500人,,益玩游戏,,,,开放,御发商务中心,2楼,"职责：

1.根据投放计划和需求，构思创意并设计广告图片。

2.通过图片设计质量和创意，压制成本及提高用户质量。


工作要求：

1.大专以上学历，1年以上工作经验。

2.精通photoshop等设计软件。

3.了解移动端主流平台的设计规范，对游戏用户有一定见解。

4.较强的创新能力，优秀的团队协作能力。

5.有广告设计投放经验。
",,游戏广告设计师,1513235922,0,e9b62cb6ee,http://www.ewan.cn,
70,,广州,天河区,广东,天河区御发商务中心2楼,2d384ee349f891eb1915090cb8a6fae3,public://avatar/2017/12-23/123310399763550539.png,0,c3c7d6949e1978d4cf80ceb8dcb7cc69,43637,652ad0a848,1513235779,3145,高旭,,,0,0,本科,3-5年,,上海益玩网络科技有限公司广州分公司,B轮,48592854f4187de64d8e644433672cd0,7024,游戏,设计#视觉设计#原画师,23.1191,https://api.neituixiaowangzi.com/files/company/2017/10-28/083822693503541670.jpg,113.37394,10,18,0,150-500人,,益玩游戏,,,,开放,御发商务中心,2楼,"职责：
1、参与市场定位，对游戏进行包装，为市场部门提供专业意见，为市场策划的包装思路提供草稿。

2、结合游戏本身，对游戏内角色、怪物等进行商业宣传原画。

3、为设计组提供精修、高质量的原画素材。

工作要求：

1、本科,美院相关专业，3年以上相关工作经验。（年龄不限）

2、美术功底扎实，同时有设计创作能力。

3、精通Photoshop等相关绘图软件及手绘板的使用。

5、自我驱动力强，有良好的团队配合意识。

6、了解游戏，有游戏美术宣传工作经验者优先。

7、简历中请务必附带个人作品，一切以作品为前提。",,游戏原画（美宣）,1513235779,0,924388346f,http://www.ewan.cn,
71,,杭州,西湖区,浙江,西湖区浙商财富中心1号楼,,public://avatar/2017/12-23/123215696216547653.png,0,0b93a0798f0e5b837b414e7b15dc149a,0,aae548968c,1513218120,2698,姚嘉萍,,,0,0,本科,3-5年,,杭州时趣网络科技公司,D轮及以上,e1ce1765c8aa97f0b57721917a735b3b,6964,电子商务,设计#视觉设计#视觉设计师,30.27289,https://api.neituixiaowangzi.com/files/company/2017/12-06/210722918163448518.jpg,120.10047,15,20,0,500-2000人,,蘑菇街,,,,开放,浙商财富中心1号楼,,"职位描述：
隶属于美丽联合集团商业产品设计团队，参与电商活动、金融活动等设计，探索蘑菇街金融、百货小程序等视觉设计风格，制定合作流程规范、分享设计经验等工作；",,资深视觉设计师,1513218120,0,f96e41bae6,http://www.mogujie.com,
72,,杭州,西湖区,浙江,西湖区浙商财富中心1号楼,,public://avatar/2017/12-23/123215696216547653.png,0,0b93a0798f0e5b837b414e7b15dc149a,0,aae548968c,1513218076,2698,姚嘉萍,,,0,0,本科,1-3年,,杭州时趣网络科技公司,D轮及以上,35b1ea51714a19076311f713c3af26e1,6963,电子商务,设计#视觉设计#UI设计师,30.27289,https://api.neituixiaowangzi.com/files/company/2017/12-06/210722918163448518.jpg,120.10047,15,20,0,500-2000人,,蘑菇街,,,,开放,浙商财富中心1号楼,,"职位描述：
隶属于美丽联合集团商业产品设计团队，参与电商产品、金融产品等设计，探索蘑菇街金融、百货小程序等产品设计风格，制定合作流程规范、分享设计经验等工作；",,资深UI设计师 ,1513218076,0,65c5cdd9cd,http://www.mogujie.com,
73,,杭州,西湖区,浙江,西湖区浙商财富中心1号楼,,public://avatar/2017/12-23/123215696216547653.png,0,0b93a0798f0e5b837b414e7b15dc149a,0,aae548968c,1513218012,2698,姚嘉萍,,,0,0,本科,3-5年,,杭州时趣网络科技公司,D轮及以上,53c17d4fd13e6fd449461a871ec758e8,6961,电子商务,设计#交互设计#交互设计师,30.27289,https://api.neituixiaowangzi.com/files/company/2017/12-06/210722918163448518.jpg,120.10047,15,20,0,500-2000人,,蘑菇街,,,,开放,浙商财富中心1号楼,,"职位描述：
隶属于美丽联合集团商业产品设计团队，参与电商、金融产品等交互体验设计； 
1. 根据产品需求，完成流程、信息架构及原型设计； 
2. 组织易用性测试，提出改进方案，持续优化产品体验，提升业务数据； 
3. 跟踪线上产品体验，对所负责产品用户体验负责；",,资深用户体验/交互设计师,1513218012,0,431d49a673,http://www.mogujie.com,
